question_id,project_id,task_type,condition,condition_label,blind_id,RAG,Skill,correctness,evidence_use,actionability,regulatory_basis,skill_workflow,applicable_total,raw_score,applicable_max,normalized_100,rationale,judge_reason,judge_status,attempts,question_source
PL014_CaptureAirflow_Q01,PL014,CaptureAirflow,B,LLM+RAG (B),R2,1,0,1,2,1,1,N/A,5,5,8,62.5,发现80%折减问题但未明确判定核算不合理，仅待复核；过度关注RAG公式差异而弱化核心计算逻辑错误；法规依据引用充分但对核心问题的支撑力度被模糊结论稀释。,发现80%折减问题但未明确判定核算不合理，仅待复核；过度关注RAG公式差异而弱化核心计算逻辑错误；法规依据引用充分但对核心问题的支撑力度被模糊结论稀释。,success,,new40_gold20260820
PL014_CaptureAirflow_Q01,PL014,CaptureAirflow,C,LLM+Skill (C),R3,0,1,1,2,1,N/A,2,6,6,8,75.0,识别80%折减及正压问题，但结论保守为待复核；额外指出高度取值问题有价值；工作流完整体现分步核查；因未明确否定核算合理性且无RAG，法规项不适用。,识别80%折减及正压问题，但结论保守为待复核；额外指出高度取值问题有价值；工作流完整体现分步核查；因未明确否定核算合理性且无RAG，法规项不适用。,success,,new40_gold20260820
PL014_CaptureAirflow_Q01,PL014,CaptureAirflow,D,LLM+RAG+Skill (D),R4,1,1,1,2,1,1,2,7,7,10,70.0,识别80%折减及风量不一致问题，但未直接判定核算不合理；工作流完整；法规引用正确但对核心计算错误的定性支撑不足，结论偏向待复核而非明确纠错。,识别80%折减及风量不一致问题，但未直接判定核算不合理；工作流完整；法规引用正确但对核心计算错误的定性支撑不足，结论偏向待复核而非明确纠错。,success,,new40_gold20260820
PL014_Coefficient_Q01,PL014,Coefficient,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论与参考答案一致，准确识别水性涂料适用及UV涂料系数依据不足。证据定位精准，指出排放系数误用为产污系数的实质问题。修改建议具体可执行。因rag_available=false，法规与技能维度依规置null。,结论与参考答案一致，准确识别水性涂料适用及UV涂料系数依据不足。证据定位精准，指出排放系数误用为产污系数的实质问题。修改建议具体可执行。因rag_available=false，法规与技能维度依规置null。,success,,new40_gold20260820
PL014_Coefficient_Q01,PL014,Coefficient,B,LLM+RAG (B),R2,1,0,1,2,2,2,N/A,7,7,8,87.5,核心判断方向正确但结论表述为“待人工复核”而非明确的“部分适用”，与参考答案存在细微偏差。证据使用充分，额外指出颗粒物系数选取问题属有效补充。法规依据引用得当。skill_available=false故技能维置null。,核心判断方向正确但结论表述为“待人工复核”而非明确的“部分适用”，与参考答案存在细微偏差。证据使用充分，额外指出颗粒物系数选取问题属有效补充。法规依据引用得当。skill_available=false故技能维置null。,success,,new40_gold20260820
PL014_Coefficient_Q01,PL014,Coefficient,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,分析逻辑完整且复算验证了水性涂料系数，但结论未明确判定“部分适用”而是“待复核”，与金标有差距。额外发现实验环节系数混用问题有价值。技能工作流体现良好。无RAG故法规维置null。,分析逻辑完整且复算验证了水性涂料系数，但结论未明确判定“部分适用”而是“待复核”，与金标有差距。额外发现实验环节系数混用问题有价值。技能工作流体现良好。无RAG故法规维置null。,success,,new40_gold20260820
PL014_Coefficient_Q01,PL014,Coefficient,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,2,2,9,9,10,90.0,核查过程详尽，对水性涂料四要素匹配验证充分，但结论仍为“待人工复核”未直接给出“部分适用”定论。证据链完整，法规与技能工作流均表现优秀。主要扣分点在于结论明确度略逊于参考答案。,核查过程详尽，对水性涂料四要素匹配验证充分，但结论仍为“待人工复核”未直接给出“部分适用”定论。证据链完整，法规与技能工作流均表现优秀。主要扣分点在于结论明确度略逊于参考答案。,success,,new40_gold20260820
PL015_CaptureAirflow_Q01,PL015,CaptureAirflow,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论虽与参考答案不同，但指出了报告内部风量数据不一致（40000 vs 30000）及参数缺失等真实问题，符合评分规则中关于额外真实问题的豁免条款。证据定位准确，修改建议具体可执行。,结论虽与参考答案不同，但指出了报告内部风量数据不一致（40000 vs 30000）及参数缺失等真实问题，符合评分规则中关于额外真实问题的豁免条款。证据定位准确，修改建议具体可执行。,success,,new40_gold20260820
PL015_CaptureAirflow_Q01,PL015,CaptureAirflow,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,在验证理论风量合理的同时，依据RAG和报告证据发现了风量表间矛盾及集气罩数量表述不清等实质缺陷。法规引用正确支持了控制风速判断，指出的问题具体且具备可操作性，符合额外真实问题不扣分原则。,在验证理论风量合理的同时，依据RAG和报告证据发现了风量表间矛盾及集气罩数量表述不清等实质缺陷。法规引用正确支持了控制风速判断，指出的问题具体且具备可操作性，符合额外真实问题不扣分原则。,success,,new40_gold20260820
PL015_CaptureAirflow_Q01,PL015,CaptureAirflow,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,完整体现了分步核查流程，复算了理论风量并敏锐发现报告内部风量体系不一致及参数歧义问题。虽因无RAG未做外部合规判断，但对报告自身逻辑矛盾的指出属于有效审核，行动建议明确。,完整体现了分步核查流程，复算了理论风量并敏锐发现报告内部风量体系不一致及参数歧义问题。虽因无RAG未做外部合规判断，但对报告自身逻辑矛盾的指出属于有效审核，行动建议明确。,success,,new40_gold20260820
PL015_CaptureAirflow_Q01,PL015,CaptureAirflow,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,2,2,10,10,10,100.0,综合内外部依据，既验证了收集形式合理性，又指出了风量不一致、公式参数缺失及设计余量偏低等多重实质问题。技能工作流完整，法规依据充分，发现的问题超出了参考答案范围但真实有效，不予扣分。,综合内外部依据，既验证了收集形式合理性，又指出了风量不一致、公式参数缺失及设计余量偏低等多重实质问题。技能工作流完整，法规依据充分，发现的问题超出了参考答案范围但真实有效，不予扣分。,success,,new40_gold20260820
PL015_CaptureEfficiency_Q01,PL015,CaptureEfficiency,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论与参考答案一致，判定50%取值合理且保守。虽无RAG，但基于报告内部逻辑和通用工程常识完成了有效审核，并额外识别了风量表述差异问题，证据引用准确，行动建议具体可行。,结论与参考答案一致，判定50%取值合理且保守。虽无RAG，但基于报告内部逻辑和通用工程常识完成了有效审核，并额外识别了风量表述差异问题，证据引用准确，行动建议具体可行。,success,,new40_gold20260820
PL015_CaptureEfficiency_Q01,PL015,CaptureEfficiency,B,LLM+RAG (B),R2,1,0,2,2,2,2,N/A,8,8,8,100.0,结论正确，充分利用RAG验证了50%低于80%上限及95%符合密闭要求。证据定位精准，法规依据完整支撑结论，且对喷粉房密闭条件给出了明确的边界提示和核验建议，表现最优。,结论正确，充分利用RAG验证了50%低于80%上限及95%符合密闭要求。证据定位精准，法规依据完整支撑结论，且对喷粉房密闭条件给出了明确的边界提示和核验建议，表现最优。,success,,new40_gold20260820
PL015_CaptureEfficiency_Q01,PL015,CaptureEfficiency,C,LLM+Skill (C),R3,0,1,1,2,2,N/A,2,7,7,8,87.5,因缺乏外部依据将本应合理的取值判为待复核，结论方向有偏差。但体现了完整的内部核查工作流，发现了燃烧废气产污系数不一致这一真实额外问题，证据使用扎实，扣分仅因过度保守。,因缺乏外部依据将本应合理的取值判为待复核，结论方向有偏差。但体现了完整的内部核查工作流，发现了燃烧废气产污系数不一致这一真实额外问题，证据使用扎实，扣分仅因过度保守。,success,,new40_gold20260820
PL015_CaptureEfficiency_Q01,PL015,CaptureEfficiency,D,LLM+RAG+Skill (D),R4,1,1,1,2,2,1,2,8,8,10,80.0,有RAG支持但仍判待复核，未能理解50%低于80%上限即为合理保守取值，导致结论偏离金标。虽体现了完整工作流并指出风量不一致等真实问题，但对核心问题的判断逻辑存在实质遗漏。,有RAG支持但仍判待复核，未能理解50%低于80%上限即为合理保守取值，导致结论偏离金标。虽体现了完整工作流并指出风量不一致等真实问题，但对核心问题的判断逻辑存在实质遗漏。,success,,new40_gold20260820
PL015_Coefficient_Q01,PL015,Coefficient,A,LLM (A=baseline),R1,0,0,2,2,2,N/A,N/A,6,6,6,100.0,结论与参考答案一致，准确识别喷粉基准不一致问题。额外指出天然气颗粒物计算错误及VOCs基准疑问，属证据支持的合理发现。证据定位精准，修改建议具体可执行。,结论与参考答案一致，准确识别喷粉基准不一致问题。额外指出天然气颗粒物计算错误及VOCs基准疑问，属证据支持的合理发现。证据定位精准，修改建议具体可执行。,success,,new40_gold20260820
PL015_Coefficient_Q01,PL015,Coefficient,B,LLM+RAG (B),R2,1,0,2,2,2,1,N/A,7,7,8,87.5,核心结论正确，识别出喷粉基准不一致及天然气计算错误等实质问题。引用了通用审核指南但未提供具体系数手册条款支撑外部适用性判断，法规依据部分充分。,核心结论正确，识别出喷粉基准不一致及天然气计算错误等实质问题。引用了通用审核指南但未提供具体系数手册条款支撑外部适用性判断，法规依据部分充分。,success,,new40_gold20260820
PL015_Coefficient_Q01,PL015,Coefficient,C,LLM+Skill (C),R3,0,1,2,2,2,N/A,2,8,8,8,100.0,虽判定为待复核，但完整体现了分步核查与复算流程。准确识别基准不一致及天然气计算错误，证据链完整。在无RAG条件下合规 abstain，工作流体现充分。,虽判定为待复核，但完整体现了分步核查与复算流程。准确识别基准不一致及天然气计算错误，证据链完整。在无RAG条件下合规 abstain，工作流体现充分。,success,,new40_gold20260820
PL015_Coefficient_Q01,PL015,Coefficient,D,LLM+RAG+Skill (D),R4,1,1,2,2,2,1,2,9,9,10,90.0,核查流程完整，准确发现基准不一致及复算错误。虽因RAG缺失判定待复核，但内部审核扎实。引用通用指南而非具体系数条款，法规依据部分充分，整体质量高。,核查流程完整，准确发现基准不一致及复算错误。虽因RAG缺失判定待复核，但内部审核扎实。引用通用指南而非具体系数条款，法规依据部分充分，整体质量高。,success,,new40_gold20260820
